actual_cost,date,items,quantity,row_id,Location_row_name
1648.52,2021/10/1,25,756,01K,NHS MORECAMBE BAY
61.07,2021/10/1,1,28,01T,NHS SOUTH SEFTON
748.44,2021/10/1,12,336,01W,NHS STOCKPORT
451.37,2021/10/1,6,203,01X,NHS ST HELENS
186.59,2021/10/1,3,84,01Y,NHS TAMESIDE AND GLOSSOP
1260.68,2021/10/1,24,588,02A,NHS TRAFFORD
1858.45,2021/10/1,19,814,02E,NHS WARRINGTON
329.09,2021/10/1,6,168,02G,NHS WEST LANCASHIRE
2327.24,2021/10/1,35,1162,02H,NHS WIGAN BOROUGH
877.09,2021/10/1,14,392,02M,NHS FYLDE AND WYRE
1369.85,2021/10/1,20,648,02P,NHS BARNSLEY
228.88,2021/10/1,4,112,02Q,NHS BASSETLAW
399.03,2021/10/1,7,196,02T,NHS CALDERDALE
641.73,2021/10/1,11,308,02X,NHS DONCASTER
3350.48,2021/10/1,50,1596,02Y,NHS EAST RIDING OF YORKSHIRE
704.61,2021/10/1,13,315,03F,NHS HULL
106.74,2021/10/1,2,56,03H,NHS NORTH EAST LINCOLNSHIRE
246.34,2021/10/1,3,112,03L,NHS ROTHERHAM
5083.6,2021/10/1,76,2335,03N,NHS SHEFFIELD
884.43,2021/10/1,14,420,03Q,NHS VALE OF YORK
1690.97,2021/10/1,29,816,03R,NHS WAKEFIELD
5071.74,2021/10/1,79,2449,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
3306.37,2021/10/1,51,1533,04C,NHS LEICESTER CITY
6306.9,2021/10/1,97,3008,04V,NHS WEST LEICESTERSHIRE
282.41,2021/10/1,13,133,04Y,NHS CANNOCK CHASE
141.94,2021/10/1,2,56,05D,NHS EAST STAFFORDSHIRE
106.74,2021/10/1,2,56,05G,NHS NORTH STAFFORDSHIRE
266.17,2021/10/1,5,126,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
115.61,2021/10/1,2,56,05V,NHS STAFFORD AND SURROUNDS
61.07,2021/10/1,1,28,05W,NHS STOKE ON TRENT
2515.78,2021/10/1,45,1218,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
1545.31,2021/10/1,23,730,06K,NHS EAST AND NORTH HERTFORDSHIRE
1459.27,2021/10/1,18,728,06L,NHS IPSWICH AND EAST SUFFOLK
255.23,2021/10/1,4,112,06N,NHS HERTS VALLEYS
1612.5,2021/10/1,24,784,06Q,NHS MID ESSEX
1191.24,2021/10/1,21,588,06T,NHS NORTH EAST ESSEX
1745.91,2021/10/1,28,868,07G,NHS THURROCK
4581.45,2021/10/1,68,2284,07H,NHS WEST ESSEX
963.17,2021/10/1,16,448,07K,NHS WEST SUFFOLK
1013.72,2021/10/1,15,504,09D,NHS BRIGHTON AND HOVE
480.97,2021/10/1,8,224,10Q,NHS OXFORDSHIRE
232.27,2021/10/1,4,112,10R,NHS PORTSMOUTH
8071.07,2021/10/1,108,3906,11J,NHS DORSET
409.68,2021/10/1,9,196,11M,NHS GLOUCESTERSHIRE
2688.9,2021/10/1,41,1204,11N,NHS CORNWALL AND THE ISLES OF SCILLY
70.98,2021/10/1,1,28,11X,NHS SOMERSET
963.76,2021/10/1,15,476,12F,NHS WIRRAL
1049.64,2021/10/1,17,504,13T,NHS NEWCASTLE GATESHEAD
1691.39,2021/10/1,28,784,14L,NHS MANCHESTER
1533.38,2021/10/1,18,728,14Y,NHS BUCKINGHAMSHIRE
985.15,2021/10/1,11,510,15A,NHS BERKSHIRE WEST
185.24,2021/10/1,3,86,15E,NHS BIRMINGHAM AND SOLIHULL
1857.24,2021/10/1,23,840,15F,NHS LEEDS
15476.31,2021/10/1,239,7166,15M,NHS DERBY AND DERBYSHIRE
999.74,2021/10/1,16,476,15N,NHS DEVON
720.01,2021/10/1,11,336,16C,NHS TEES VALLEY
3838.32,2021/10/1,62,1820,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
1362.52,2021/10/1,21,644,26A,NHS NORFOLK AND WAVENEY
1090.06,2021/10/1,18,532,27D,NHS CHESHIRE
2782.96,2021/10/1,44,1316,36J,NHS BRADFORD DISTRICT AND CRAVEN
8553.08,2021/10/1,121,4190,36L,NHS SOUTH WEST LONDON
1331.43,2021/10/1,23,616,42D,NHS NORTH YORKSHIRE
501.58,2021/10/1,7,252,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
1988.54,2021/10/1,31,924,70F,NHS WEST SUSSEX
8986.56,2021/10/1,136,4241,71E,NHS LINCOLNSHIRE
3769.13,2021/10/1,57,1792,72Q,NHS SOUTH EAST LONDON
414.64,2021/10/1,7,196,78H,NHS NORTHAMPTONSHIRE
1398.51,2021/10/1,22,672,84H,NHS COUNTY DURHAM
23640.2,2021/10/1,372,11258,91Q,NHS KENT AND MEDWAY
10111.45,2021/10/1,158,4798,92A,NHS SURREY HEARTLANDS
3601.56,2021/10/1,31,1777,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
3300.9,2021/10/1,50,1558,93C,NHS NORTH CENTRAL LONDON
2732.68,2021/10/1,46,1302,97R,NHS EAST SUSSEX
238.79,2021/10/1,4,112,99A,NHS LIVERPOOL
1198.96,2021/10/1,18,562,99C,NHS NORTH TYNESIDE
1858.19,2021/10/1,30,924,99E,NHS BASILDON AND BRENTWOOD
1132.84,2021/10/1,16,560,99F,NHS CASTLE POINT AND ROCHFORD
1599.95,2021/10/1,22,784,99G,NHS SOUTHEND
5634.88,2021/10/1,99,2677,A3A8R,NHS NORTH EAST LONDON
1051.16,2021/10/1,16,476,B2M3M,NHS COVENTRY AND WARWICKSHIRE
4891.9,2021/10/1,71,2380,D2P2L,NHS BLACK COUNTRY
3959.89,2021/10/1,55,1813,D4U1Y,NHS FRIMLEY
5354.51,2021/10/1,87,2576,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
8351.59,2021/10/1,121,3991,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
176.47,2021/10/1,3,89,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
4618.43,2021/10/1,61,2219,W2U3Z,NHS NORTH WEST LONDON
1021.01,2021/10/1,15,497,X2C4Y,NHS KIRKLEES
6256.46,2021/11/1,98,2888,00L,NHS NORTHUMBERLAND
566.36,2021/11/1,12,273,00N,NHS SOUTH TYNESIDE
725.16,2021/11/1,11,336,00P,NHS SUNDERLAND
728.73,2021/11/1,14,336,00Q,NHS BLACKBURN WITH DARWEN
1035.96,2021/11/1,14,514,00R,NHS BLACKPOOL
235.78,2021/11/1,3,104,00T,NHS BOLTON
1103.16,2021/11/1,17,476,00V,NHS BURY
180.25,2021/11/1,3,84,00X,NHS CHORLEY AND SOUTH RIBBLE
1815.61,2021/11/1,17,786,00Y,NHS OLDHAM
2960.02,2021/11/1,50,1428,01A,NHS EAST LANCASHIRE
348.93,2021/11/1,4,172,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
626.68,2021/11/1,12,294,01E,NHS GREATER PRESTON
992.66,2021/11/1,15,476,01G,NHS SALFORD
305.64,2021/11/1,5,140,01H,NHS NORTH CUMBRIA
2249.22,2021/11/1,27,1100,01K,NHS MORECAMBE BAY
61.13,2021/11/1,1,28,01T,NHS SOUTH SEFTON
746.84,2021/11/1,12,336,01W,NHS STOCKPORT
1054.61,2021/11/1,10,532,01X,NHS ST HELENS
717.41,2021/11/1,10,352,01Y,NHS TAMESIDE AND GLOSSOP
1626.17,2021/11/1,29,756,02A,NHS TRAFFORD
1878.25,2021/11/1,23,856,02E,NHS WARRINGTON
384.02,2021/11/1,7,196,02G,NHS WEST LANCASHIRE
2867.34,2021/11/1,42,1414,02H,NHS WIGAN BOROUGH
1135.77,2021/11/1,18,504,02M,NHS FYLDE AND WYRE
1511.38,2021/11/1,20,672,02P,NHS BARNSLEY
371.21,2021/11/1,6,168,02Q,NHS BASSETLAW
564.16,2021/11/1,10,259,02T,NHS CALDERDALE
826.8,2021/11/1,14,392,02X,NHS DONCASTER
2752.59,2021/11/1,41,1330,02Y,NHS EAST RIDING OF YORKSHIRE
774.44,2021/11/1,14,364,03F,NHS HULL
109.19,2021/11/1,2,56,03H,NHS NORTH EAST LINCOLNSHIRE
122.23,2021/11/1,2,56,03K,NHS NORTH LINCOLNSHIRE
175.53,2021/11/1,2,84,03L,NHS ROTHERHAM
4481.69,2021/11/1,67,2044,03N,NHS SHEFFIELD
1358.3,2021/11/1,17,644,03Q,NHS VALE OF YORK
2370.98,2021/11/1,36,1124,03R,NHS WAKEFIELD
4069.21,2021/11/1,72,1935,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
3643.86,2021/11/1,54,1762,04C,NHS LEICESTER CITY
6550.22,2021/11/1,104,3220,04V,NHS WEST LEICESTERSHIRE
392.78,2021/11/1,8,196,04Y,NHS CANNOCK CHASE
71.04,2021/11/1,1,28,05D,NHS EAST STAFFORDSHIRE
52.25,2021/11/1,1,28,05G,NHS NORTH STAFFORDSHIRE
177.9,2021/11/1,3,84,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
115.73,2021/11/1,2,56,05V,NHS STAFFORD AND SURROUNDS
61.13,2021/11/1,1,28,05W,NHS STOKE ON TRENT
2443.83,2021/11/1,45,1200,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
1882.9,2021/11/1,26,886,06K,NHS EAST AND NORTH HERTFORDSHIRE
1056.34,2021/11/1,14,532,06L,NHS IPSWICH AND EAST SUFFOLK
227.76,2021/11/1,2,112,06N,NHS HERTS VALLEYS
1380.78,2021/11/1,22,672,06Q,NHS MID ESSEX
1692.56,2021/11/1,29,805,06T,NHS NORTH EAST ESSEX
1572.58,2021/11/1,25,784,07G,NHS THURROCK
3957.22,2021/11/1,57,1996,07H,NHS WEST ESSEX
940.1,2021/11/1,14,448,07K,NHS WEST SUFFOLK
1151.31,2021/11/1,16,588,09D,NHS BRIGHTON AND HOVE
1507.72,2021/11/1,22,756,10Q,NHS OXFORDSHIRE
588.24,2021/11/1,7,280,10R,NHS PORTSMOUTH
6640.08,2021/11/1,99,3192,11J,NHS DORSET
366.98,2021/11/1,12,168,11M,NHS GLOUCESTERSHIRE
3124.84,2021/11/1,49,1426,11N,NHS CORNWALL AND THE ISLES OF SCILLY
123.3,2021/11/1,2,56,11X,NHS SOMERSET
1451.09,2021/11/1,21,700,12F,NHS WIRRAL
1064.76,2021/11/1,17,504,13T,NHS NEWCASTLE GATESHEAD
1564.27,2021/11/1,26,728,14L,NHS MANCHESTER
991.3,2021/11/1,14,476,14Y,NHS BUCKINGHAMSHIRE
552.84,2021/11/1,10,245,15A,NHS BERKSHIRE WEST
61.13,2021/11/1,1,28,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
193.29,2021/11/1,2,84,15E,NHS BIRMINGHAM AND SOLIHULL
1784.17,2021/11/1,23,854,15F,NHS LEEDS
16895.48,2021/11/1,261,7811,15M,NHS DERBY AND DERBYSHIRE
1309.74,2021/11/1,21,616,15N,NHS DEVON
707.18,2021/11/1,13,322,16C,NHS TEES VALLEY
3360.1,2021/11/1,54,1568,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
926.2,2021/11/1,17,420,26A,NHS NORFOLK AND WAVENEY
1382.39,2021/11/1,23,672,27D,NHS CHESHIRE
2691.14,2021/11/1,41,1260,36J,NHS BRADFORD DISTRICT AND CRAVEN
9786.03,2021/11/1,144,4778,36L,NHS SOUTH WEST LONDON
1361.44,2021/11/1,23,616,42D,NHS NORTH YORKSHIRE
335.6,2021/11/1,6,170,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
1713.85,2021/11/1,25,784,70F,NHS WEST SUSSEX
10041.87,2021/11/1,150,4743,71E,NHS LINCOLNSHIRE
4230.3,2021/11/1,65,1986,72Q,NHS SOUTH EAST LONDON
1007.97,2021/11/1,19,490,78H,NHS NORTHAMPTONSHIRE
1618.29,2021/11/1,26,784,84H,NHS COUNTY DURHAM
25515.67,2021/11/1,397,12133,91Q,NHS KENT AND MEDWAY
12789.13,2021/11/1,185,6055,92A,NHS SURREY HEARTLANDS
2171.72,2021/11/1,24,1060,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
2975.9,2021/11/1,53,1411,93C,NHS NORTH CENTRAL LONDON
2982.28,2021/11/1,47,1402,97R,NHS EAST SUSSEX
300.15,2021/11/1,5,140,99A,NHS LIVERPOOL
1524.86,2021/11/1,22,715,99C,NHS NORTH TYNESIDE
1883.88,2021/11/1,29,924,99E,NHS BASILDON AND BRENTWOOD
2008.23,2021/11/1,27,1008,99F,NHS CASTLE POINT AND ROCHFORD
1448.47,2021/11/1,22,728,99G,NHS SOUTHEND
6017.9,2021/11/1,105,2814,A3A8R,NHS NORTH EAST LONDON
1787.72,2021/11/1,23,840,B2M3M,NHS COVENTRY AND WARWICKSHIRE
6322.63,2021/11/1,88,3110,D2P2L,NHS BLACK COUNTRY
4147.03,2021/11/1,67,1945,D4U1Y,NHS FRIMLEY
5422.52,2021/11/1,78,2464,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
8166.48,2021/11/1,121,3914,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
479.04,2021/11/1,5,252,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
7170.45,2021/11/1,94,3402,W2U3Z,NHS NORTH WEST LONDON
1258.57,2021/11/1,19,588,X2C4Y,NHS KIRKLEES
7431.07,2021/12/1,117,3360,00L,NHS NORTHUMBERLAND
632.38,2021/12/1,11,308,00N,NHS SOUTH TYNESIDE
760.97,2021/12/1,11,364,00P,NHS SUNDERLAND
603.53,2021/12/1,12,280,00Q,NHS BLACKBURN WITH DARWEN
1015.24,2021/12/1,14,494,00R,NHS BLACKPOOL
422.88,2021/12/1,6,188,00T,NHS BOLTON
1219.4,2021/12/1,20,562,00V,NHS BURY
302.73,2021/12/1,5,140,00X,NHS CHORLEY AND SOUTH RIBBLE
1765.85,2021/12/1,19,782,00Y,NHS OLDHAM
2767.46,2021/12/1,47,1344,01A,NHS EAST LANCASHIRE
470.2,2021/12/1,5,232,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
712.54,2021/12/1,14,336,01E,NHS GREATER PRESTON
738.5,2021/12/1,15,348,01G,NHS SALFORD
650.63,2021/12/1,11,309,01H,NHS NORTH CUMBRIA
142.21,2021/12/1,2,56,01J,NHS KNOWSLEY
2250.78,2021/12/1,29,1076,01K,NHS MORECAMBE BAY
122.34,2021/12/1,2,56,01T,NHS SOUTH SEFTON
747.39,2021/12/1,12,336,01W,NHS STOCKPORT
678.13,2021/12/1,8,320,01X,NHS ST HELENS
296.19,2021/12/1,5,140,01Y,NHS TAMESIDE AND GLOSSOP
1720.83,2021/12/1,32,791,02A,NHS TRAFFORD
1913.37,2021/12/1,23,895,02E,NHS WARRINGTON
562.33,2021/12/1,10,280,02G,NHS WEST LANCASHIRE
2576.81,2021/12/1,41,1253,02H,NHS WIGAN BOROUGH
1267.58,2021/12/1,20,560,02M,NHS FYLDE AND WYRE
1330.83,2021/12/1,18,616,02P,NHS BARNSLEY
646.49,2021/12/1,11,308,02Q,NHS BASSETLAW
363.89,2021/12/1,6,168,02T,NHS CALDERDALE
659.31,2021/12/1,11,308,02X,NHS DONCASTER
3611.43,2021/12/1,53,1722,02Y,NHS EAST RIDING OF YORKSHIRE
701.54,2021/12/1,13,336,03F,NHS HULL
54.64,2021/12/1,1,28,03H,NHS NORTH EAST LINCOLNSHIRE
61.16,2021/12/1,1,28,03K,NHS NORTH LINCOLNSHIRE
175.66,2021/12/1,2,84,03L,NHS ROTHERHAM
5322.86,2021/12/1,79,2464,03N,NHS SHEFFIELD
901.61,2021/12/1,13,448,03Q,NHS VALE OF YORK
2747.39,2021/12/1,44,1320,03R,NHS WAKEFIELD
6001.89,2021/12/1,97,2876,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
3930.71,2021/12/1,55,1828,04C,NHS LEICESTER CITY
7773.37,2021/12/1,115,3779,04V,NHS WEST LEICESTERSHIRE
175.07,2021/12/1,6,84,04Y,NHS CANNOCK CHASE
71.09,2021/12/1,1,28,05D,NHS EAST STAFFORDSHIRE
52.29,2021/12/1,1,28,05G,NHS NORTH STAFFORDSHIRE
401.27,2021/12/1,7,182,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
170.45,2021/12/1,3,84,05V,NHS STAFFORD AND SURROUNDS
61.17,2021/12/1,1,28,05W,NHS STOKE ON TRENT
2415.74,2021/12/1,43,1155,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
2099.81,2021/12/1,30,982,06K,NHS EAST AND NORTH HERTFORDSHIRE
1785.46,2021/12/1,22,901,06L,NHS IPSWICH AND EAST SUFFOLK
341.42,2021/12/1,6,168,06N,NHS HERTS VALLEYS
1784.69,2021/12/1,27,868,06Q,NHS MID ESSEX
1728.62,2021/12/1,31,833,06T,NHS NORTH EAST ESSEX
1707.32,2021/12/1,26,840,07G,NHS THURROCK
4668.15,2021/12/1,67,2370,07H,NHS WEST ESSEX
898.99,2021/12/1,13,420,07K,NHS WEST SUFFOLK
1015.5,2021/12/1,16,504,09D,NHS BRIGHTON AND HOVE
1878.54,2021/12/1,28,924,10Q,NHS OXFORDSHIRE
232.67,2021/12/1,4,112,10R,NHS PORTSMOUTH
10160.24,2021/12/1,139,4907,11J,NHS DORSET
400.32,2021/12/1,13,182,11M,NHS GLOUCESTERSHIRE
3035.84,2021/12/1,47,1388,11N,NHS CORNWALL AND THE ISLES OF SCILLY
71.1,2021/12/1,1,28,11X,NHS SOMERSET
1150.76,2021/12/1,18,560,12F,NHS WIRRAL
882.65,2021/12/1,14,406,13T,NHS NEWCASTLE GATESHEAD
2115.58,2021/12/1,35,963,14L,NHS MANCHESTER
1898.07,2021/12/1,24,924,14Y,NHS BUCKINGHAMSHIRE
1105.29,2021/12/1,10,558,15A,NHS BERKSHIRE WEST
178.03,2021/12/1,3,84,15E,NHS BIRMINGHAM AND SOLIHULL
2233.71,2021/12/1,29,980,15F,NHS LEEDS
19557.13,2021/12/1,295,9086,15M,NHS DERBY AND DERBYSHIRE
1094.25,2021/12/1,16,532,15N,NHS DEVON
905.37,2021/12/1,16,426,16C,NHS TEES VALLEY
3859.77,2021/12/1,60,1792,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
1795.91,2021/12/1,29,847,26A,NHS NORFOLK AND WAVENEY
981.65,2021/12/1,17,476,27D,NHS CHESHIRE
2982.68,2021/12/1,49,1421,36J,NHS BRADFORD DISTRICT AND CRAVEN
10651.18,2021/12/1,165,5159,36L,NHS SOUTH WEST LONDON
1464.79,2021/12/1,26,686,42D,NHS NORTH YORKSHIRE
583.83,2021/12/1,8,294,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
1985.93,2021/12/1,31,910,70F,NHS WEST SUSSEX
10049.5,2021/12/1,145,4746,71E,NHS LINCOLNSHIRE
4904.82,2021/12/1,67,2272,72Q,NHS SOUTH EAST LONDON
863.75,2021/12/1,15,420,78H,NHS NORTHAMPTONSHIRE
1621.84,2021/12/1,25,784,84H,NHS COUNTY DURHAM
26285.23,2021/12/1,407,12439,91Q,NHS KENT AND MEDWAY
11043.59,2021/12/1,172,5179,92A,NHS SURREY HEARTLANDS
3036.78,2021/12/1,38,1461,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
3783.82,2021/12/1,61,1845,93C,NHS NORTH CENTRAL LONDON
3423.17,2021/12/1,54,1645,97R,NHS EAST SUSSEX
52.29,2021/12/1,1,28,99A,NHS LIVERPOOL
1211.23,2021/12/1,21,576,99C,NHS NORTH TYNESIDE
2000.53,2021/12/1,34,973,99E,NHS BASILDON AND BRENTWOOD
1739.43,2021/12/1,24,868,99F,NHS CASTLE POINT AND ROCHFORD
1853.74,2021/12/1,29,896,99G,NHS SOUTHEND
6946.02,2021/12/1,135,3289,A3A8R,NHS NORTH EAST LONDON
1343.12,2021/12/1,18,616,B2M3M,NHS COVENTRY AND WARWICKSHIRE
5797.58,2021/12/1,84,2846,D2P2L,NHS BLACK COUNTRY
4899.59,2021/12/1,78,2300,D4U1Y,NHS FRIMLEY
7269.79,2021/12/1,105,3359,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
8586.74,2021/12/1,129,4072,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
374.86,2021/12/1,4,196,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
6447.55,2021/12/1,86,3094,W2U3Z,NHS NORTH WEST LONDON
1358.78,2021/12/1,23,637,X2C4Y,NHS KIRKLEES
7295.74,2022/1/1,112,3339,00L,NHS NORTHUMBERLAND
419.47,2022/1/1,7,196,00N,NHS SOUTH TYNESIDE
604.44,2022/1/1,10,280,00P,NHS SUNDERLAND
724.33,2022/1/1,14,336,00Q,NHS BLACKBURN WITH DARWEN
1313.04,2022/1/1,21,651,00R,NHS BLACKPOOL
407.31,2022/1/1,6,188,00T,NHS BOLTON
1063.46,2022/1/1,17,476,00V,NHS BURY
187.33,2022/1/1,3,84,00X,NHS CHORLEY AND SOUTH RIBBLE
1771.19,2022/1/1,17,786,00Y,NHS OLDHAM
3583.34,2022/1/1,58,1708,01A,NHS EAST LANCASHIRE
161.03,2022/1/1,2,86,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
799.1,2022/1/1,12,366,01E,NHS GREATER PRESTON
722.87,2022/1/1,12,336,01G,NHS SALFORD
429.16,2022/1/1,7,196,01H,NHS NORTH CUMBRIA
2318.23,2022/1/1,29,1093,01K,NHS MORECAMBE BAY
122.61,2022/1/1,2,56,01T,NHS SOUTH SEFTON
703.19,2022/1/1,11,308,01W,NHS STOCKPORT
705.01,2022/1/1,10,332,01X,NHS ST HELENS
399.27,2022/1/1,5,196,01Y,NHS TAMESIDE AND GLOSSOP
1462.89,2022/1/1,27,672,02A,NHS TRAFFORD
1686.72,2022/1/1,22,744,02E,NHS WARRINGTON
615.97,2022/1/1,11,308,02G,NHS WEST LANCASHIRE
2427.01,2022/1/1,37,1176,02H,NHS WIGAN BOROUGH
890.52,2022/1/1,14,392,02M,NHS FYLDE AND WYRE
1416.64,2022/1/1,19,676,02P,NHS BARNSLEY
484.96,2022/1/1,8,224,02Q,NHS BASSETLAW
474.23,2022/1/1,8,224,02T,NHS CALDERDALE
858.03,2022/1/1,14,392,02X,NHS DONCASTER
2868.54,2022/1/1,42,1414,02Y,NHS EAST RIDING OF YORKSHIRE
1044.31,2022/1/1,19,483,03F,NHS HULL
54.76,2022/1/1,1,28,03H,NHS NORTH EAST LINCOLNSHIRE
61.29,2022/1/1,1,28,03K,NHS NORTH LINCOLNSHIRE
176.05,2022/1/1,2,84,03L,NHS ROTHERHAM
4743.12,2022/1/1,77,2140,03N,NHS SHEFFIELD
992.71,2022/1/1,16,476,03Q,NHS VALE OF YORK
2121.78,2022/1/1,34,1012,03R,NHS WAKEFIELD
5247.34,2022/1/1,90,2503,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
3468.58,2022/1/1,54,1584,04C,NHS LEICESTER CITY
7759.91,2022/1/1,123,3725,04V,NHS WEST LEICESTERSHIRE
175.45,2022/1/1,6,84,04Y,NHS CANNOCK CHASE
126.01,2022/1/1,2,56,05D,NHS EAST STAFFORDSHIRE
52.4,2022/1/1,1,28,05G,NHS NORTH STAFFORDSHIRE
263.03,2022/1/1,5,126,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
116.07,2022/1/1,2,56,05V,NHS STAFFORD AND SURROUNDS
61.31,2022/1/1,1,28,05W,NHS STOKE ON TRENT
2736.54,2022/1/1,45,1316,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
1805.79,2022/1/1,27,842,06K,NHS EAST AND NORTH HERTFORDSHIRE
1348.18,2022/1/1,19,672,06L,NHS IPSWICH AND EAST SUFFOLK
392.32,2022/1/1,6,199,06N,NHS HERTS VALLEYS
1715.48,2022/1/1,27,812,06Q,NHS MID ESSEX
1867.19,2022/1/1,31,906,06T,NHS NORTH EAST ESSEX
1225.63,2022/1/1,20,588,07G,NHS THURROCK
5045.54,2022/1/1,69,2552,07H,NHS WEST ESSEX
1024.09,2022/1/1,14,476,07K,NHS WEST SUFFOLK
1103.68,2022/1/1,18,532,09D,NHS BRIGHTON AND HOVE
1627.82,2022/1/1,22,826,10Q,NHS OXFORDSHIRE
411.57,2022/1/1,5,196,10R,NHS PORTSMOUTH
7904.03,2022/1/1,113,3752,11J,NHS DORSET
258.56,2022/1/1,10,112,11M,NHS GLOUCESTERSHIRE
2628.74,2022/1/1,40,1176,11N,NHS CORNWALL AND THE ISLES OF SCILLY
71.26,2022/1/1,1,28,11X,NHS SOMERSET
1471.45,2022/1/1,22,686,12F,NHS WIRRAL
1123.45,2022/1/1,18,504,13T,NHS NEWCASTLE GATESHEAD
1849.7,2022/1/1,30,868,14L,NHS MANCHESTER
1389.86,2022/1/1,19,644,14Y,NHS BUCKINGHAMSHIRE
852.23,2022/1/1,14,406,15A,NHS BERKSHIRE WEST
301.02,2022/1/1,4,140,15E,NHS BIRMINGHAM AND SOLIHULL
1417.1,2022/1/1,20,616,15F,NHS LEEDS
18531.35,2022/1/1,286,8550,15M,NHS DERBY AND DERBYSHIRE
1296.8,2022/1/1,16,644,15N,NHS DEVON
1029.13,2022/1/1,17,476,16C,NHS TEES VALLEY
4252.19,2022/1/1,74,1960,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
940.98,2022/1/1,17,420,26A,NHS NORFOLK AND WAVENEY
1072.85,2022/1/1,18,504,27D,NHS CHESHIRE
2156.06,2022/1/1,36,1008,36J,NHS BRADFORD DISTRICT AND CRAVEN
10815.05,2022/1/1,158,5233,36L,NHS SOUTH WEST LONDON
1234.77,2022/1/1,19,532,42D,NHS NORTH YORKSHIRE
370.18,2022/1/1,7,178,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
1758.46,2022/1/1,26,784,70F,NHS WEST SUSSEX
11145.31,2022/1/1,165,5280,71E,NHS LINCOLNSHIRE
5161.84,2022/1/1,76,2422,72Q,NHS SOUTH EAST LONDON
881.62,2022/1/1,15,420,78H,NHS NORTHAMPTONSHIRE
1629.6,2022/1/1,25,784,84H,NHS COUNTY DURHAM
27434.18,2022/1/1,423,12953,91Q,NHS KENT AND MEDWAY
12963.09,2022/1/1,191,6072,92A,NHS SURREY HEARTLANDS
3876.69,2022/1/1,36,1879,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
3882.83,2022/1/1,64,1810,93C,NHS NORTH CENTRAL LONDON
3337.76,2022/1/1,54,1572,97R,NHS EAST SUSSEX
109.52,2022/1/1,2,56,99A,NHS LIVERPOOL
1321.35,2022/1/1,20,604,99C,NHS NORTH TYNESIDE
2298.25,2022/1/1,38,1129,99E,NHS BASILDON AND BRENTWOOD
1583.47,2022/1/1,23,756,99F,NHS CASTLE POINT AND ROCHFORD
2013.38,2022/1/1,28,980,99G,NHS SOUTHEND
6001.71,2022/1/1,95,2854,A3A8R,NHS NORTH EAST LONDON
1524.2,2022/1/1,19,700,B2M3M,NHS COVENTRY AND WARWICKSHIRE
5630.96,2022/1/1,79,2746,D2P2L,NHS BLACK COUNTRY
4481.38,2022/1/1,73,2083,D4U1Y,NHS FRIMLEY
6330.85,2022/1/1,101,2919,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
