actual_cost,date,items,quantity,row_id,Location_row_name
1909.87,2021/11/1,72,1980,00R,NHS BLACKPOOL
980.98,2021/11/1,39,1419,00T,NHS BOLTON
1892.09,2021/11/1,64,2353,00V,NHS BURY
740.56,2021/11/1,21,986,00X,NHS CHORLEY AND SOUTH RIBBLE
1933.44,2021/11/1,53,2572,00Y,NHS OLDHAM
1701.67,2021/11/1,51,1890,01A,NHS EAST LANCASHIRE
1684.43,2021/11/1,62,1807,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
1270.68,2021/11/1,37,1768,01E,NHS GREATER PRESTON
338.64,2021/11/1,11,399,01F,NHS HALTON
4162.42,2021/11/1,176,4904,01G,NHS SALFORD
1585.42,2021/11/1,53,1868,01H,NHS NORTH CUMBRIA
165.91,2021/11/1,4,140,01J,NHS KNOWSLEY
1145.95,2021/11/1,45,1220,01K,NHS MORECAMBE BAY
378.64,2021/11/1,43,315,01T,NHS SOUTH SEFTON
374.53,2021/11/1,10,308,01V,NHS SOUTHPORT AND FORMBY
3417.1,2021/11/1,110,4467,01W,NHS STOCKPORT
1715.8,2021/11/1,36,1432,01X,NHS ST HELENS
2038.67,2021/11/1,59,3327,01Y,NHS TAMESIDE AND GLOSSOP
909.21,2021/11/1,27,924,02A,NHS TRAFFORD
627.37,2021/11/1,23,651,02E,NHS WARRINGTON
863.92,2021/11/1,35,1057,02G,NHS WEST LANCASHIRE
3606.96,2021/11/1,111,4393,02H,NHS WIGAN BOROUGH
1002.1,2021/11/1,26,1092,02M,NHS FYLDE AND WYRE
1678.19,2021/11/1,58,2498,02P,NHS BARNSLEY
795.51,2021/11/1,23,1202,02Q,NHS BASSETLAW
341.23,2021/11/1,13,371,02T,NHS CALDERDALE
585.91,2021/11/1,17,804,02X,NHS DONCASTER
860.54,2021/11/1,22,890,02Y,NHS EAST RIDING OF YORKSHIRE
680.11,2021/11/1,13,1558,03F,NHS HULL
821.37,2021/11/1,22,1307,03H,NHS NORTH EAST LINCOLNSHIRE
230.08,2021/11/1,8,224,03K,NHS NORTH LINCOLNSHIRE
254.1,2021/11/1,8,308,03L,NHS ROTHERHAM
3095.15,2021/11/1,96,3896,03N,NHS SHEFFIELD
1123.04,2021/11/1,38,1552,03Q,NHS VALE OF YORK
1793.77,2021/11/1,55,1848,03R,NHS WAKEFIELD
3139.74,2021/11/1,93,4548,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
2390.12,2021/11/1,76,3895,04C,NHS LEICESTER CITY
4591.43,2021/11/1,170,6485,04V,NHS WEST LEICESTERSHIRE
183.31,2021/11/1,7,196,04Y,NHS CANNOCK CHASE
323.45,2021/11/1,9,336,05D,NHS EAST STAFFORDSHIRE
570.67,2021/11/1,26,587,05G,NHS NORTH STAFFORDSHIRE
704.62,2021/11/1,20,777,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
85.54,2021/11/1,3,70,05V,NHS STAFFORD AND SURROUNDS
708.74,2021/11/1,30,728,05W,NHS STOKE ON TRENT
4664.37,2021/11/1,142,5157,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
3894.83,2021/11/1,126,4806,06K,NHS EAST AND NORTH HERTFORDSHIRE
1943.31,2021/11/1,85,2170,06L,NHS IPSWICH AND EAST SUFFOLK
1953.65,2021/11/1,64,2562,06N,NHS HERTS VALLEYS
1647.75,2021/11/1,50,1693,06Q,NHS MID ESSEX
2756.83,2021/11/1,98,3421,06T,NHS NORTH EAST ESSEX
1152.68,2021/11/1,43,1177,07G,NHS THURROCK
1820.64,2021/11/1,64,2196,07H,NHS WEST ESSEX
1521.04,2021/11/1,52,1547,07K,NHS WEST SUFFOLK
2782.53,2021/11/1,118,3267,09D,NHS BRIGHTON AND HOVE
3461.43,2021/11/1,100,4883,10Q,NHS OXFORDSHIRE
440.09,2021/11/1,18,407,10R,NHS PORTSMOUTH
9204.18,2021/11/1,278,12411,11J,NHS DORSET
3138.9,2021/11/1,132,3348,11M,NHS GLOUCESTERSHIRE
2629.03,2021/11/1,79,4075,11N,NHS CORNWALL AND THE ISLES OF SCILLY
2398.98,2021/11/1,62,2391,11X,NHS SOMERSET
7301.38,2021/11/1,247,7477,12F,NHS WIRRAL
2393.46,2021/11/1,103,2616,13T,NHS NEWCASTLE GATESHEAD
2361.25,2021/11/1,76,2506,14L,NHS MANCHESTER
2827.06,2021/11/1,83,3717,14Y,NHS BUCKINGHAMSHIRE
3155,2021/11/1,105,3513,15A,NHS BERKSHIRE WEST
4920.21,2021/11/1,131,5812,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
4133.59,2021/11/1,137,5178,15E,NHS BIRMINGHAM AND SOLIHULL
2942.12,2021/11/1,87,3516,15F,NHS LEEDS
7485.29,2021/11/1,223,10693,15M,NHS DERBY AND DERBYSHIRE
5165.63,2021/11/1,176,6174,15N,NHS DEVON
2669.77,2021/11/1,91,3044,16C,NHS TEES VALLEY
5972.99,2021/11/1,166,7880,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
9887.82,2021/11/1,348,12622,26A,NHS NORFOLK AND WAVENEY
5686.3,2021/11/1,213,6526,27D,NHS CHESHIRE
1710.94,2021/11/1,53,2600,36J,NHS BRADFORD DISTRICT AND CRAVEN
10842.83,2021/11/1,356,14875,36L,NHS SOUTH WEST LONDON
1799.2,2021/11/1,51,2631,42D,NHS NORTH YORKSHIRE
5929,2021/11/1,178,7366,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
5810.64,2021/11/1,212,5995,70F,NHS WEST SUSSEX
4349.21,2021/11/1,125,5972,71E,NHS LINCOLNSHIRE
7645.11,2021/11/1,262,8644,72Q,NHS SOUTH EAST LONDON
7791.91,2021/11/1,331,8817,78H,NHS NORTHAMPTONSHIRE
4627.25,2021/11/1,142,6392,84H,NHS COUNTY DURHAM
16466.6,2021/11/1,473,19466,91Q,NHS KENT AND MEDWAY
10004.67,2021/11/1,286,14229,92A,NHS SURREY HEARTLANDS
4916.35,2021/11/1,127,5123,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
8921.88,2021/11/1,263,11322,93C,NHS NORTH CENTRAL LONDON
3804.2,2021/11/1,123,6278,97R,NHS EAST SUSSEX
2086.13,2021/11/1,69,1946,99A,NHS LIVERPOOL
4271.41,2021/11/1,136,7213,99C,NHS NORTH TYNESIDE
3334.59,2021/11/1,94,4139,99E,NHS BASILDON AND BRENTWOOD
1389.02,2021/11/1,34,1444,99F,NHS CASTLE POINT AND ROCHFORD
1867.97,2021/11/1,48,2974,99G,NHS SOUTHEND
8552.05,2021/11/1,271,10459,A3A8R,NHS NORTH EAST LONDON
4508.16,2021/11/1,173,5308,B2M3M,NHS COVENTRY AND WARWICKSHIRE
8380.24,2021/11/1,281,11051,D2P2L,NHS BLACK COUNTRY
6471.09,2021/11/1,245,8584,D4U1Y,NHS FRIMLEY
13802,2021/11/1,425,18006,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
4462.33,2021/11/1,122,6968,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
4436.92,2021/11/1,143,5534,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
6813.69,2021/11/1,234,9040,W2U3Z,NHS NORTH WEST LONDON
1251.33,2021/11/1,50,1466,X2C4Y,NHS KIRKLEES
5525.61,2021/12/1,200,9201,00L,NHS NORTHUMBERLAND
1513.31,2021/12/1,61,2239,00N,NHS SOUTH TYNESIDE
1904.71,2021/12/1,63,2838,00P,NHS SUNDERLAND
962.85,2021/12/1,37,1092,00Q,NHS BLACKBURN WITH DARWEN
1828.4,2021/12/1,68,2063,00R,NHS BLACKPOOL
1143.97,2021/12/1,45,1657,00T,NHS BOLTON
2051.77,2021/12/1,71,2828,00V,NHS BURY
832.24,2021/12/1,26,1140,00X,NHS CHORLEY AND SOUTH RIBBLE
1336.4,2021/12/1,40,1678,00Y,NHS OLDHAM
1637.93,2021/12/1,52,1988,01A,NHS EAST LANCASHIRE
1433.22,2021/12/1,53,1664,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
1605.98,2021/12/1,49,2418,01E,NHS GREATER PRESTON
502.98,2021/12/1,19,630,01F,NHS HALTON
3469.33,2021/12/1,158,4324,01G,NHS SALFORD
1837.9,2021/12/1,70,2534,01H,NHS NORTH CUMBRIA
86.81,2021/12/1,3,84,01J,NHS KNOWSLEY
1672,2021/12/1,55,2388,01K,NHS MORECAMBE BAY
531.48,2021/12/1,39,472,01T,NHS SOUTH SEFTON
346.13,2021/12/1,18,334,01V,NHS SOUTHPORT AND FORMBY
3365.34,2021/12/1,122,4530,01W,NHS STOCKPORT
1486.48,2021/12/1,38,1447,01X,NHS ST HELENS
1769.45,2021/12/1,64,2790,01Y,NHS TAMESIDE AND GLOSSOP
798.26,2021/12/1,24,868,02A,NHS TRAFFORD
690.88,2021/12/1,20,700,02E,NHS WARRINGTON
667.53,2021/12/1,31,926,02G,NHS WEST LANCASHIRE
3407.87,2021/12/1,107,3927,02H,NHS WIGAN BOROUGH
832.92,2021/12/1,27,868,02M,NHS FYLDE AND WYRE
1915.2,2021/12/1,72,2465,02P,NHS BARNSLEY
555.42,2021/12/1,20,574,02Q,NHS BASSETLAW
667.14,2021/12/1,18,1132,02T,NHS CALDERDALE
577.51,2021/12/1,20,616,02X,NHS DONCASTER
822.52,2021/12/1,18,890,02Y,NHS EAST RIDING OF YORKSHIRE
806.33,2021/12/1,20,1464,03F,NHS HULL
609.44,2021/12/1,17,1090,03H,NHS NORTH EAST LINCOLNSHIRE
211.84,2021/12/1,8,224,03K,NHS NORTH LINCOLNSHIRE
294.98,2021/12/1,12,392,03L,NHS ROTHERHAM
2768.87,2021/12/1,95,3610,03N,NHS SHEFFIELD
759.76,2021/12/1,27,1244,03Q,NHS VALE OF YORK
1604.04,2021/12/1,56,1748,03R,NHS WAKEFIELD
3147.91,2021/12/1,106,4117,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
3055.93,2021/12/1,96,5186,04C,NHS LEICESTER CITY
4323.53,2021/12/1,165,6553,04V,NHS WEST LEICESTERSHIRE
290.18,2021/12/1,10,308,04Y,NHS CANNOCK CHASE
248.71,2021/12/1,8,308,05D,NHS EAST STAFFORDSHIRE
418.42,2021/12/1,24,452,05G,NHS NORTH STAFFORDSHIRE
637.01,2021/12/1,21,784,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
91.84,2021/12/1,4,84,05V,NHS STAFFORD AND SURROUNDS
533.47,2021/12/1,22,639,05W,NHS STOKE ON TRENT
5212.99,2021/12/1,155,5761,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
3514.3,2021/12/1,125,4634,06K,NHS EAST AND NORTH HERTFORDSHIRE
1771.34,2021/12/1,65,2273,06L,NHS IPSWICH AND EAST SUFFOLK
2605.89,2021/12/1,87,3311,06N,NHS HERTS VALLEYS
1954.17,2021/12/1,60,2467,06Q,NHS MID ESSEX
2816.13,2021/12/1,129,3530,06T,NHS NORTH EAST ESSEX
1276.34,2021/12/1,48,1623,07G,NHS THURROCK
1977.75,2021/12/1,69,2836,07H,NHS WEST ESSEX
1645.74,2021/12/1,63,1855,07K,NHS WEST SUFFOLK
2792.06,2021/12/1,123,3435,09D,NHS BRIGHTON AND HOVE
3143.79,2021/12/1,100,4572,10Q,NHS OXFORDSHIRE
325.13,2021/12/1,14,371,10R,NHS PORTSMOUTH
7891.06,2021/12/1,271,10313,11J,NHS DORSET
3195.62,2021/12/1,117,5254,11M,NHS GLOUCESTERSHIRE
2473.53,2021/12/1,81,3354,11N,NHS CORNWALL AND THE ISLES OF SCILLY
2074.46,2021/12/1,59,2888,11X,NHS SOMERSET
6321.92,2021/12/1,238,7071,12F,NHS WIRRAL
2040.27,2021/12/1,96,2883,13T,NHS NEWCASTLE GATESHEAD
1980.09,2021/12/1,71,2233,14L,NHS MANCHESTER
2988.51,2021/12/1,90,3346,14Y,NHS BUCKINGHAMSHIRE
3392.34,2021/12/1,108,3539,15A,NHS BERKSHIRE WEST
4718.25,2021/12/1,150,6001,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
4292.13,2021/12/1,143,7079,15E,NHS BIRMINGHAM AND SOLIHULL
3128.15,2021/12/1,92,4802,15F,NHS LEEDS
7290.19,2021/12/1,244,11350,15M,NHS DERBY AND DERBYSHIRE
5688.56,2021/12/1,188,7717,15N,NHS DEVON
2370.57,2021/12/1,86,2869,16C,NHS TEES VALLEY
5295.78,2021/12/1,178,6776,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
9433.81,2021/12/1,400,13192,26A,NHS NORFOLK AND WAVENEY
6416.04,2021/12/1,215,7570,27D,NHS CHESHIRE
1707.3,2021/12/1,57,2942,36J,NHS BRADFORD DISTRICT AND CRAVEN
10347.29,2021/12/1,353,16390,36L,NHS SOUTH WEST LONDON
1704.83,2021/12/1,52,1862,42D,NHS NORTH YORKSHIRE
5486.8,2021/12/1,172,7658,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
5840.51,2021/12/1,223,7026,70F,NHS WEST SUSSEX
3034.18,2021/12/1,107,3579,71E,NHS LINCOLNSHIRE
7895.22,2021/12/1,255,10298,72Q,NHS SOUTH EAST LONDON
6873.83,2021/12/1,319,7898,78H,NHS NORTHAMPTONSHIRE
4606.13,2021/12/1,152,6283,84H,NHS COUNTY DURHAM
16159.14,2021/12/1,491,20917,91Q,NHS KENT AND MEDWAY
8153.44,2021/12/1,241,11930,92A,NHS SURREY HEARTLANDS
4878.3,2021/12/1,125,6035,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
10028.7,2021/12/1,250,11933,93C,NHS NORTH CENTRAL LONDON
3864.29,2021/12/1,139,6043,97R,NHS EAST SUSSEX
2023.28,2021/12/1,74,2059,99A,NHS LIVERPOOL
3617.45,2021/12/1,132,5915,99C,NHS NORTH TYNESIDE
3190.18,2021/12/1,91,3737,99E,NHS BASILDON AND BRENTWOOD
1088.27,2021/12/1,29,1506,99F,NHS CASTLE POINT AND ROCHFORD
2364.6,2021/12/1,56,4148,99G,NHS SOUTHEND
8416.55,2021/12/1,253,10015,A3A8R,NHS NORTH EAST LONDON
4401.33,2021/12/1,191,5718,B2M3M,NHS COVENTRY AND WARWICKSHIRE
8594.34,2021/12/1,279,12851,D2P2L,NHS BLACK COUNTRY
7199.99,2021/12/1,276,9928,D4U1Y,NHS FRIMLEY
13952.24,2021/12/1,476,18377,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
5190.11,2021/12/1,141,8848,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
2403.87,2021/12/1,80,2875,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
7435.46,2021/12/1,245,10645,W2U3Z,NHS NORTH WEST LONDON
1284.26,2021/12/1,57,1442,X2C4Y,NHS KIRKLEES
6081.82,2022/1/1,245,10454,00L,NHS NORTHUMBERLAND
1602.33,2022/1/1,79,2023,00N,NHS SOUTH TYNESIDE
1713.52,2022/1/1,74,2608,00P,NHS SUNDERLAND
751.88,2022/1/1,31,889,00Q,NHS BLACKBURN WITH DARWEN
1679.48,2022/1/1,65,1971,00R,NHS BLACKPOOL
961.89,2022/1/1,39,1503,00T,NHS BOLTON
1507.12,2022/1/1,58,2404,00V,NHS BURY
636.27,2022/1/1,20,972,00X,NHS CHORLEY AND SOUTH RIBBLE
1362.58,2022/1/1,44,1661,00Y,NHS OLDHAM
1970.5,2022/1/1,63,2474,01A,NHS EAST LANCASHIRE
1105.96,2022/1/1,42,1366,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
1399.33,2022/1/1,36,1358,01E,NHS GREATER PRESTON
383.52,2022/1/1,14,518,01F,NHS HALTON
3735.12,2022/1/1,173,4727,01G,NHS SALFORD
1948.08,2022/1/1,63,3014,01H,NHS NORTH CUMBRIA
174.62,2022/1/1,5,168,01J,NHS KNOWSLEY
1351.13,2022/1/1,53,2042,01K,NHS MORECAMBE BAY
498.95,2022/1/1,40,393,01T,NHS SOUTH SEFTON
414.49,2022/1/1,12,364,01V,NHS SOUTHPORT AND FORMBY
3624.8,2022/1/1,134,4906,01W,NHS STOCKPORT
1874.51,2022/1/1,31,1532,01X,NHS ST HELENS
1835.1,2022/1/1,64,3404,01Y,NHS TAMESIDE AND GLOSSOP
934.89,2022/1/1,27,1252,02A,NHS TRAFFORD
860.19,2022/1/1,22,1240,02E,NHS WARRINGTON
1063.07,2022/1/1,38,1499,02G,NHS WEST LANCASHIRE
3043.08,2022/1/1,100,3631,02H,NHS WIGAN BOROUGH
705,2022/1/1,23,812,02M,NHS FYLDE AND WYRE
1752.36,2022/1/1,64,2615,02P,NHS BARNSLEY
454.83,2022/1/1,20,504,02Q,NHS BASSETLAW
418.53,2022/1/1,16,706,02T,NHS CALDERDALE
691.35,2022/1/1,23,1028,02X,NHS DONCASTER
732.28,2022/1/1,24,806,02Y,NHS EAST RIDING OF YORKSHIRE
520.19,2022/1/1,17,616,03F,NHS HULL
754.32,2022/1/1,21,1328,03H,NHS NORTH EAST LINCOLNSHIRE
204.91,2022/1/1,8,224,03K,NHS NORTH LINCOLNSHIRE
329.6,2022/1/1,14,448,03L,NHS ROTHERHAM
2701.42,2022/1/1,93,3774,03N,NHS SHEFFIELD
595.61,2022/1/1,23,658,03Q,NHS VALE OF YORK
1402.69,2022/1/1,48,1610,03R,NHS WAKEFIELD
2556.81,2022/1/1,83,3882,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
2671.76,2022/1/1,82,5323,04C,NHS LEICESTER CITY
4032.65,2022/1/1,166,6511,04V,NHS WEST LEICESTERSHIRE
318.49,2022/1/1,13,364,04Y,NHS CANNOCK CHASE
264.71,2022/1/1,8,364,05D,NHS EAST STAFFORDSHIRE
361.53,2022/1/1,21,421,05G,NHS NORTH STAFFORDSHIRE
718.21,2022/1/1,20,784,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
24.34,2022/1/1,2,28,05V,NHS STAFFORD AND SURROUNDS
816.33,2022/1/1,31,1321,05W,NHS STOKE ON TRENT
4222.85,2022/1/1,142,4758,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
3485.36,2022/1/1,133,4906,06K,NHS EAST AND NORTH HERTFORDSHIRE
1526.86,2022/1/1,57,2032,06L,NHS IPSWICH AND EAST SUFFOLK
1702.61,2022/1/1,74,2383,06N,NHS HERTS VALLEYS
1671.77,2022/1/1,52,2170,06Q,NHS MID ESSEX
2874.57,2022/1/1,111,4094,06T,NHS NORTH EAST ESSEX
967.86,2022/1/1,37,1148,07G,NHS THURROCK
1656.47,2022/1/1,63,2320,07H,NHS WEST ESSEX
1309.35,2022/1/1,54,1512,07K,NHS WEST SUFFOLK
2526.34,2022/1/1,122,2974,09D,NHS BRIGHTON AND HOVE
2620.24,2022/1/1,85,3552,10Q,NHS OXFORDSHIRE
496.46,2022/1/1,19,498,10R,NHS PORTSMOUTH
7422.18,2022/1/1,267,9972,11J,NHS DORSET
2704.05,2022/1/1,117,4106,11M,NHS GLOUCESTERSHIRE
2218.26,2022/1/1,81,3087,11N,NHS CORNWALL AND THE ISLES OF SCILLY
2041.19,2022/1/1,63,2653,11X,NHS SOMERSET
6492.92,2022/1/1,253,7387,12F,NHS WIRRAL
1877.2,2022/1/1,107,2385,13T,NHS NEWCASTLE GATESHEAD
2329.36,2022/1/1,88,2737,14L,NHS MANCHESTER
2811.6,2022/1/1,90,3863,14Y,NHS BUCKINGHAMSHIRE
3417.46,2022/1/1,131,4015,15A,NHS BERKSHIRE WEST
4728.27,2022/1/1,154,6198,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
4293.39,2022/1/1,175,6469,15E,NHS BIRMINGHAM AND SOLIHULL
3015.25,2022/1/1,87,4286,15F,NHS LEEDS
7577.21,2022/1/1,243,12644,15M,NHS DERBY AND DERBYSHIRE
5073,2022/1/1,198,7250,15N,NHS DEVON
2369.26,2022/1/1,91,2723,16C,NHS TEES VALLEY
5015.42,2022/1/1,153,6333,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
9200.5,2022/1/1,362,12665,26A,NHS NORFOLK AND WAVENEY
5456.36,2022/1/1,210,7022,27D,NHS CHESHIRE
1316.04,2022/1/1,48,2185,36J,NHS BRADFORD DISTRICT AND CRAVEN
10030.82,2022/1/1,369,15444,36L,NHS SOUTH WEST LONDON
1658.95,2022/1/1,53,2482,42D,NHS NORTH YORKSHIRE
5476.71,2022/1/1,177,7297,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
5372.98,2022/1/1,220,6366,70F,NHS WEST SUSSEX
3497.9,2022/1/1,122,4732,71E,NHS LINCOLNSHIRE
8034.67,2022/1/1,250,10131,72Q,NHS SOUTH EAST LONDON
6325.29,2022/1/1,300,7987,78H,NHS NORTHAMPTONSHIRE
4079.22,2022/1/1,148,5537,84H,NHS COUNTY DURHAM
14987.85,2022/1/1,482,19094,91Q,NHS KENT AND MEDWAY
9158.59,2022/1/1,301,14533,92A,NHS SURREY HEARTLANDS
4402.99,2022/1/1,131,5379,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
7854.17,2022/1/1,264,10969,93C,NHS NORTH CENTRAL LONDON
3449.23,2022/1/1,127,6060,97R,NHS EAST SUSSEX
1933.25,2022/1/1,72,2062,99A,NHS LIVERPOOL
3715.19,2022/1/1,132,6759,99C,NHS NORTH TYNESIDE
3362,2022/1/1,101,3670,99E,NHS BASILDON AND BRENTWOOD
932.22,2022/1/1,24,952,99F,NHS CASTLE POINT AND ROCHFORD
1373.64,2022/1/1,40,2042,99G,NHS SOUTHEND
7485.04,2022/1/1,245,10402,A3A8R,NHS NORTH EAST LONDON
4529.95,2022/1/1,187,5620,B2M3M,NHS COVENTRY AND WARWICKSHIRE
7814.92,2022/1/1,271,11563,D2P2L,NHS BLACK COUNTRY
6327.36,2022/1/1,249,9631,D4U1Y,NHS FRIMLEY
11538.9,2022/1/1,400,15128,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
4915.53,2022/1/1,132,8778,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
3345.79,2022/1/1,110,4356,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
6887.3,2022/1/1,233,9948,W2U3Z,NHS NORTH WEST LONDON
1388.39,2022/1/1,60,1802,X2C4Y,NHS KIRKLEES
4604.66,2022/2/1,182,8659,00L,NHS NORTHUMBERLAND
1211.29,2022/2/1,66,1610,00N,NHS SOUTH TYNESIDE
1842.02,2022/2/1,65,3591,00P,NHS SUNDERLAND
590.9,2022/2/1,28,763,00Q,NHS BLACKBURN WITH DARWEN
1335.47,2022/2/1,59,1743,00R,NHS BLACKPOOL
864.32,2022/2/1,34,1468,00T,NHS BOLTON
1219.61,2022/2/1,56,1621,00V,NHS BURY
684.67,2022/2/1,27,1104,00X,NHS CHORLEY AND SOUTH RIBBLE
994.52,2022/2/1,34,1616,00Y,NHS OLDHAM
1390.44,2022/2/1,61,1974,01A,NHS EAST LANCASHIRE
1581.99,2022/2/1,54,2704,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
1033.91,2022/2/1,35,1708,01E,NHS GREATER PRESTON
243.05,2022/2/1,11,343,01F,NHS HALTON
3154.58,2022/2/1,157,4331,01G,NHS SALFORD
1733.09,2022/2/1,69,2944,01H,NHS NORTH CUMBRIA
115.61,2022/2/1,5,137,01J,NHS KNOWSLEY
1046.36,2022/2/1,46,1414,01K,NHS MORECAMBE BAY
334.55,2022/2/1,37,308,01T,NHS SOUTH SEFTON
207.78,2022/2/1,6,196,01V,NHS SOUTHPORT AND FORMBY
2856.81,2022/2/1,117,4523,01W,NHS STOCKPORT
1865.83,2022/2/1,46,2221,01X,NHS ST HELENS
1339.11,2022/2/1,57,2259,01Y,NHS TAMESIDE AND GLOSSOP
856.91,2022/2/1,28,1280,02A,NHS TRAFFORD
532.77,2022/2/1,19,918,02E,NHS WARRINGTON
721.31,2022/2/1,32,1236,02G,NHS WEST LANCASHIRE
2977.79,2022/2/1,98,3999,02H,NHS WIGAN BOROUGH
806.23,2022/2/1,25,1036,02M,NHS FYLDE AND WYRE
1463.7,2022/2/1,52,2614,02P,NHS BARNSLEY
513.53,2022/2/1,20,797,02Q,NHS BASSETLAW
366.15,2022/2/1,15,455,02T,NHS CALDERDALE
746.05,2022/2/1,27,1268,02X,NHS DONCASTER
925.87,2022/2/1,24,1198,02Y,NHS EAST RIDING OF YORKSHIRE
562.47,2022/2/1,15,1022,03F,NHS HULL
635.35,2022/2/1,19,1216,03H,NHS NORTH EAST LINCOLNSHIRE
117.67,2022/2/1,5,140,03K,NHS NORTH LINCOLNSHIRE
257.74,2022/2/1,12,392,03L,NHS ROTHERHAM
2535.69,2022/2/1,107,3973,03N,NHS SHEFFIELD
707.88,2022/2/1,28,1286,03Q,NHS VALE OF YORK
1403.73,2022/2/1,56,1715,03R,NHS WAKEFIELD
2186.09,2022/2/1,80,3821,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
2570.33,2022/2/1,86,5564,04C,NHS LEICESTER CITY
3460.79,2022/2/1,150,5494,04V,NHS WEST LEICESTERSHIRE
303.32,2022/2/1,15,420,04Y,NHS CANNOCK CHASE
277.27,2022/2/1,12,420,05D,NHS EAST STAFFORDSHIRE
336.18,2022/2/1,22,422,05G,NHS NORTH STAFFORDSHIRE
501.92,2022/2/1,17,700,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
140.6,2022/2/1,6,140,05V,NHS STAFFORD AND SURROUNDS
677.85,2022/2/1,32,1216,05W,NHS STOKE ON TRENT
3514.96,2022/2/1,132,4667,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
2886.16,2022/2/1,114,4549,06K,NHS EAST AND NORTH HERTFORDSHIRE
1421.6,2022/2/1,53,2148,06L,NHS IPSWICH AND EAST SUFFOLK
1535.95,2022/2/1,62,2538,06N,NHS HERTS VALLEYS
1526.32,2022/2/1,48,1849,06Q,NHS MID ESSEX
2318.61,2022/2/1,93,3540,06T,NHS NORTH EAST ESSEX
905.21,2022/2/1,36,1301,07G,NHS THURROCK
1609.01,2022/2/1,66,2836,07H,NHS WEST ESSEX
1482.99,2022/2/1,65,1841,07K,NHS WEST SUFFOLK
2393.99,2022/2/1,127,3416,09D,NHS BRIGHTON AND HOVE
2407.36,2022/2/1,83,4163,10Q,NHS OXFORDSHIRE
429.4,2022/2/1,27,513,10R,NHS PORTSMOUTH
6600.94,2022/2/1,247,9658,11J,NHS DORSET
2707.07,2022/2/1,107,4706,11M,NHS GLOUCESTERSHIRE
1846.6,2022/2/1,77,2857,11N,NHS CORNWALL AND THE ISLES OF SCILLY
1515.82,2022/2/1,50,2238,11X,NHS SOMERSET
5252.9,2022/2/1,222,6578,12F,NHS WIRRAL
1621.28,2022/2/1,80,2708,13T,NHS NEWCASTLE GATESHEAD
1702.31,2022/2/1,64,2156,14L,NHS MANCHESTER
2412.13,2022/2/1,86,3680,14Y,NHS BUCKINGHAMSHIRE
3431.84,2022/2/1,123,4854,15A,NHS BERKSHIRE WEST
3982.31,2022/2/1,143,5613,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
3333.63,2022/2/1,134,5161,15E,NHS BIRMINGHAM AND SOLIHULL
3130.09,2022/2/1,95,5088,15F,NHS LEEDS
